,0,1,2,3,4,5,6
0,Date,Open,High,Low,Close,Adj Close,Volume
1,2016-07-05,41.338913,45.472801,40.497910,40.669456,39.928757,7445687
2,2016-07-06,39.389122,40.669456,38.736401,39.958160,39.230415,8014268
3,2016-07-07,39.849373,40.167362,39.619247,39.949791,39.222198,6556726
4,2016-07-08,40.133892,42.351463,39.774059,42.008369,41.243282,5070983
5,2016-07-11,41.179916,42.870293,40.987450,42.778244,41.999138,7220549
6,2016-07-12,42.677822,42.728031,42.058578,42.317993,41.547268,6635716
7,2016-07-13,42.317993,42.761505,41.698746,42.359833,41.588341,5813317
8,2016-07-14,42.117153,43.297070,41.799164,43.154812,42.368847,4160512
9,2016-07-15,43.330544,43.439331,42.351463,42.870293,42.089512,4409311
10,2016-07-18,42.485355,43.163181,42.267780,42.920502,42.138802,1861213
11,2016-07-19,42.711296,43.146442,42.209206,43.138077,42.352417,2335867
12,2016-07-20,43.380753,43.447701,41.849373,42.125523,41.358307,4005282
13,2016-07-21,42.175732,42.359833,41.832638,42.041840,41.276142,3620731
14,2016-07-22,41.841003,42.083683,41.246861,41.338913,40.586018,2928467
15,2016-07-25,41.188286,41.380753,40.050209,40.987450,40.240952,3638536
16,2016-07-26,40.635983,41.355648,40.401672,41.238495,40.487438,1877823
17,2016-07-27,41.071129,41.422592,40.765690,40.937237,40.191669,1946177
18,2016-07-28,40.786610,41.079498,40.456066,40.711296,39.969833,3493105
19,2016-07-29,40.552299,40.836819,40.175732,40.343098,39.608337,5358500
20,2016-08-01,40.259415,40.594143,39.824268,40.000000,39.271484,3562295
21,2016-08-02,39.748955,40.184101,39.481171,39.748955,39.025009,3904424
22,2016-08-03,39.748955,41.405857,39.623432,41.238495,40.487438,5628331
23,2016-08-04,41.497910,41.933056,41.405857,41.866108,41.103615,3640926
24,2016-08-05,42.058578,42.661087,42.058578,42.326359,41.555481,3185751
25,2016-08-08,42.368202,42.569038,41.790794,41.882847,41.120049,2529218
26,2016-08-09,40.778244,42.284519,40.519665,42.225941,41.456898,1288091
27,2016-08-10,42.234310,42.510460,41.924686,42.217571,41.448681,1412968
28,2016-08-11,42.451881,44.108788,42.426777,43.974895,43.173992,2381277
29,2016-08-12,43.514645,44.242680,43.347279,44.108788,43.305450,1538921
30,2016-08-15,44.309624,44.995815,44.234310,44.903767,44.085949,1742191
31,2016-08-16,44.836819,45.146442,44.577408,44.811714,43.995571,1197749
32,2016-08-17,44.912132,44.962341,44.635983,44.694561,43.880558,1233360
33,2016-08-18,44.535564,44.786610,44.292889,44.485355,43.675159,1045267
34,2016-08-19,44.309624,44.309624,43.271969,43.447701,42.656399,1429340
35,2016-08-22,43.447701,43.548119,42.744770,42.895397,42.114162,1292632
36,2016-08-23,42.979080,43.598328,42.794979,43.430962,42.639965,3003752
37,2016-08-24,42.895397,43.330544,42.346443,42.987450,42.261536,827896
38,2016-08-25,42.828453,43.422592,42.661087,43.196651,42.467197,1654956
39,2016-08-26,43.213390,43.799164,43.121338,43.405857,42.672871,1120432
40,2016-08-29,43.330544,44.175732,43.146442,43.857742,43.117134,1248536
41,2016-08-30,43.673641,44.744770,43.673641,44.025105,43.281662,1137760
42,2016-08-31,43.907951,44.200836,43.514645,44.075314,43.331013,1976052
43,2016-09-01,44.317993,44.443516,43.631798,44.041840,43.298119,1146483
44,2016-09-02,44.368202,44.744770,44.192471,44.669456,43.915134,1004756
45,2016-09-06,44.769875,44.811714,43.757320,44.125523,43.380390,1546091
46,2016-09-07,43.874477,44.451881,43.531380,44.301254,43.553143,2083124
47,2016-09-08,44.083683,44.317993,43.740585,43.790794,43.051308,1311871
48,2016-09-09,43.322178,43.523014,42.301254,42.301254,41.586929,2593987
49,2016-09-12,41.857742,43.046024,41.723850,42.853558,42.129906,2225568
50,2016-09-13,42.560669,43.012550,41.815899,41.874477,41.167351,1920485
51,2016-09-14,41.882847,42.259415,41.539749,41.857742,41.150909,1376999
52,2016-09-15,41.824268,42.343098,41.422592,42.251045,41.537567,1685070
53,2016-09-16,41.933056,42.167362,41.355648,42.058578,41.348347,2810521
54,2016-09-19,42.184101,43.016735,42.158997,42.493725,41.776142,1165484
55,2016-09-20,42.493725,42.744770,42.016735,42.050209,41.340118,1279128
56,2016-09-21,42.234310,42.686192,42.025105,42.661087,41.940678,1016706
57,2016-09-22,42.970711,43.506275,42.920502,43.213390,42.483658,1970794
58,2016-09-23,42.928871,43.163181,42.384937,42.577408,41.858406,964604
59,2016-09-26,42.393307,43.087868,42.092049,42.861923,42.138126,1274229
60,2016-09-27,42.761505,43.330544,42.719666,43.188286,42.458977,1429698
61,2016-09-28,43.297070,43.322178,42.970711,43.280334,42.549473,1082312
62,2016-09-29,42.753139,43.188286,42.368202,42.426777,41.710323,1742430
63,2016-09-30,42.778244,42.903767,42.075314,42.594143,41.874859,2333118
64,2016-10-03,42.351463,43.230125,42.351463,43.004185,42.277988,1626037
65,2016-10-04,42.895397,43.054394,42.309624,42.518829,41.800819,1449296
66,2016-10-05,42.694561,42.924686,42.343098,42.627617,41.907776,1056978
67,2016-10-06,42.535564,42.652721,42.259415,42.426777,41.710323,912980
68,2016-10-07,42.259415,42.518829,41.732220,41.782429,41.076859,1261442
69,2016-10-10,42.033474,42.108788,41.757320,41.799164,41.093315,1220334
70,2016-10-11,41.774059,41.974895,41.020920,41.188286,40.492748,1675271
71,2016-10-12,41.338913,41.338913,40.711296,40.995815,40.303524,1935900
72,2016-10-13,40.694561,41.573223,40.167362,40.853558,40.163673,1445472
73,2016-10-14,41.062763,41.786610,40.845188,41.389122,40.690189,1042399
74,2016-10-17,41.472801,41.497910,40.928871,41.054394,40.361118,1334218
75,2016-10-18,41.548119,42.108788,41.004185,41.079498,40.385803,1377357
76,2016-10-19,41.230125,41.670292,40.552299,41.330544,40.632610,908081
77,2016-10-20,41.121338,41.154812,40.535564,40.753139,40.064949,1696064
78,2016-10-21,40.351463,40.912132,40.276150,40.728031,40.040276,2039865
79,2016-10-24,40.895397,41.221756,40.468620,40.627617,39.941551,1517172
80,2016-10-25,40.585773,40.585773,40.050209,40.100418,39.423256,1528883
