,0,1,2,3,4,5,6
0,Date,Open,High,Low,Close,Adj Close,Volume
358,2017-07-10,131.830002,132.509995,131.130005,131.690002,121.485023,325700
359,2017-07-11,131.820007,132.369995,130.940002,131.979996,121.752525,288700
360,2017-07-12,132.710007,133.720001,132.419998,133.559998,123.210114,354100
361,2017-07-13,133.550003,133.580002,132.029999,132.729996,122.444412,516500
362,2017-07-14,132.949997,134.360001,132.460007,133.729996,123.366936,392100
363,2017-07-17,133.759995,134.399994,133.130005,133.880005,123.505295,385600
364,2017-07-18,133.770004,135.690002,133.770004,135.059998,124.593864,303500
365,2017-07-19,135.380005,136.270004,134.630005,135.229996,124.750694,370000
366,2017-07-20,135.130005,135.130005,132.660004,133.369995,123.034798,396300
367,2017-07-21,133.179993,133.179993,131.389999,133.009995,122.702736,406100
368,2017-07-24,132.880005,132.880005,131.270004,132.509995,122.241486,372200
369,2017-07-25,133.169998,134.860001,132.850006,132.979996,122.675056,527600
370,2017-07-26,133.039993,133.940002,132.759995,133.380005,123.044060,505700
